name,post,address,lat,lng,monday,tuesday,wednesday,thursday,friday,saturday,sunday,tel,fax
薬局白十字博多駅店,812-0012,福岡県福岡市博多区博多駅中央街1-1,33.5892521,130.4190278,,,,,,,,092-431-1875,092-441-6522
イオン薬局与野店,338-0004,埼玉県さいたま市中央区本町西5-2-9,35.890859,139.6150882,,,,,,,,048-856-7210,048-856-7211
ウエルシア薬局富士吉田店,403-0032,山梨県富士吉田市上吉田東6-4-30,35.4740921,138.8020256,,,,,,,,0555-21-2216,0555-21-2215
イオン薬局品川シーサイド店,140-0002,東京都品川区東品川4-12-5,35.610994,139.749077,,,,,,,,03-5460-9385,03-5715-8309
ファーマシィ薬局広島タワービル,732-0822,広島県広島市南区松原町5-1　4F,34.3957342,132.4749771,,,,,,,,082-568-1260,082-568-1261
イオン薬局倉敷店,710-8560,岡山県倉敷市水江1,34.6033837,133.7456796,,,,,,,,086-430-5096,086-430-5097
ファーマライズ薬局梅田店,530-0001,大阪府大阪市北区梅田1-13-1　梅田ﾂｲﾝﾀﾜｰｻｳｽ13F,34.7008237,135.4973559,,,,,,,,06-4797-6220,06-4797-6221
ウエルシア薬局揖保太子南店,671-1535,兵庫県揖保郡太子町蓮常寺字豆田281,34.8234545,134.574905,,,,,,,,079-275-8280,079-275-8281
ウエルシア薬局八王子東浅川店,193-0834,東京都八王子市東浅川町557-4,35.6461965,139.296582,,,,,,,,042-668-8058,042-668-8085
鳩ヶ谷のぞみ調剤薬局,334-0005,埼玉県川口市里1625-1　ﾌｫﾙﾋﾞｰﾄ2 1階,35.8314803,139.7342519,,,,,,,,048-299-2460,048-299-2461
世田谷区休日夜間薬局,156-0043,東京都世田谷区松原6-37-10　保健医療福祉総合ﾌﾟﾗｻﾞ1F,35.6574249,139.6499176,,,,,,,,03-5301-2830,03-6379-4330
薬局マツモトキヨシワテラスモール店,101-0063,東京都千代田区神田淡路町2-105　ﾜﾃﾗｽｱﾈｯｸｽ1F,35.6975852,139.7680034,,,,,,,,03-3251-1621,03-3251-1621
ホッタ晴信堂薬局本町店,197-0022,東京都福生市本町95-15,35.7403216,139.3265458,,,,,,,,042-530-7953,042-530-8863
ウエルシア薬局本塩釜駅前店,985-0002,宮城県塩竈市海岸通11-1,38.3190111,141.0230963,,,,,,,,022-361-3508,022-361-3509
ウエルシア薬局長岡宮関店,940-2021,新潟県長岡市宮関3-1-3,37.4699674,138.8307101,,,,,,,,0258-25-8620,0258-25-8621
南山堂薬局江戸崎店,300-0508,茨城県稲敷市佐倉3251-8,35.9760337,140.3232352,,,,,,,,029-834-5800,029-834-5801
日本調剤ベイタウン薬局,261-0013,千葉県千葉市美浜区打瀬3-4　ﾊﾟﾃｨｵｽ20番街,35.6393968,140.0419093,,,,,,,,043-274-0826,043-274-0839
薬局くすりの福太郎行徳駅前店,272-0133,千葉県市川市行徳駅前1-23-1　ﾊｲﾏｰﾄ行徳1F,35.6834564,139.9147659,,,,,,,,047-359-2929,047-359-2929
イオン薬局明石店,674-0068,兵庫県明石市大久保町ゆりのき通3-3-1,34.6784869,134.9351129,,,,,,,,078-934-9385,078-934-9387
こもれび薬局(戸塚),244-0817,神奈川県横浜市戸塚区吉田町590-1,35.4044557,139.5380163,,,,,,,,045-862-0709,045-864-9710
ぱぱす薬局勝どき5丁目店,104-0054,東京都中央区勝どき5-10-6　水直ﾋﾞﾙ1F,35.6560183,139.7722285,,,,,,,,03-6845-0166,03-6845-0167
イオン薬局横浜髙田店,223-0066,神奈川県横浜市港北区高田西1-1-47,35.5497391,139.6201661,,,,,,,,045-595-2507,045-595-2508
くるみ薬局,135-0047,東京都江東区富岡1-13-11,35.6718366,139.797553,,,,,,,,03-3630-1275,03-3630-1278
ウエルシア薬局草加稲荷5丁目店,340-0003,埼玉県草加市稲荷5-7-20,35.8370145,139.824219,,,,,,,,048-933-8155,048-933-8156
スギ薬局多摩川大橋店,146-0095,東京都大田区多摩川1-36-25,35.5603554,139.6973016,,,,,,,,080-4152-6065,03-6715-4302
なごみ薬局矢口渡店,146-0095,東京都大田区多摩川1-19-1　SKﾋﾞﾙ1F,35.5626564,139.6996112,,,,,,,,03-6715-5105,03-6715-5106
日本調剤大谷地薬局,004-0041,北海道札幌市厚別区大谷地東4-1-2,43.0279571,141.4542279,,,,,,,,011-893-1673,011-801-5018
ウエルシア薬局三条保内店,955-0021,新潟県三条市下保内1050-1,37.6455522,139.0286224,,,,,,,,0256-39-6151,0256-39-6152
クオール薬局しじょう店,625-0036,京都府舞鶴市浜1150,35.4704152,135.3944358,,,,,,,,077-365-2555,077-365-2700
スギ薬局陣中店,471-0079,愛知県豊田市陣中町2-14-3,35.0943254,137.1644822,,,,,,,,0565-85-8810,0565-85-8820
くすりの福太郎東松戸店,270-2225,千葉県松戸市東松戸2-5-1,35.7710628,139.9456885,,,,,,,,047-711-9570,047-711-9570
オール薬局西条店,739-0007,広島県東広島市西条土与丸5-9-7,34.428269,132.7532048,,,,,,,,082-421-5551,082-421-5561
豊洲ファミリー薬局,135-0061,東京都江東区豊洲4-9-13　東京ﾌﾛﾝﾄｺｰﾄ1F,35.6551189,139.8005738,,,,,,,,03-3531-4913,03-3531-4913
草香江調剤薬局,810-0045,福岡県福岡市中央区草香江2-1-6　ATRIA六本松3階,33.5770082,130.3754508,,,,,,,,092-406-2501,092-406-2513
スギ薬局西八王子店,193-0832,東京都八王子市散田町三丁目17番1号　ｺﾋﾟｵ西八王子2階,35.6549149,139.3132014,,,,,,,,"042-673-5385
080-7245-9687",042-673-5386
ピノキオ薬局駅東店,321-0954,栃木県宇都宮市元今泉7-19-1　ｸﾘﾆｯｸｽﾃｰｼｮﾝﾋﾞﾙ1F,36.5652815,139.9127309,,,,,,,,028-613-3066,028-613-3067
鈴木薬局支店,467-0806,愛知県名古屋市瑞穂区瑞穂通5-37　ｸﾞﾘｰﾝｺｰﾎﾟ1F,35.1273379,136.9354065,,,,,,,,052-842-8391,052-842-8392
イオン薬局若松店,808-0103,福岡県北九州市若松区二島1-3,33.8917343,130.7454925,,,,,,,,093-791-9501,093-791-9502
そうごう薬局みゆき店,861-4172,熊本県熊本市南区御幸笛田6-8-3,32.7589987,130.7101335,,,,,,,,096-334-0611,096-334-0612
ウエルシア薬局さいたま宮原4丁目店,331-0812,埼玉県さいたま市北区宮原町4-9-1,35.9445192,139.6097014,,,,,,,,048-661-5603,048-661-5604
トモズアークヒルズ店,107-0052,東京都港区赤坂1-12-32　ｱｰｸ森ﾋﾞﾙ2F,35.6671134,139.740135,,,,,,,,03-6277-6381,03-5545-3171
ナチュラルローソンクオール薬局城山トラストタワー店,105-6001,東京都港区虎ノ門4-3-1　城山ﾄﾗｽﾄﾀﾜｰ1階,35.6646397,139.7430889,,,,,,,,03-5776-1789,0120-419-070
セキ薬局鳩ケ谷緑町二丁目店,334-0015,埼玉県川口市鳩ケ谷緑町2-20-4,35.8179507,139.7291484,,,,,,,,048-229-0210,048-229-0210
スギ薬局梅田店,530-0012,大阪府大阪市北区芝田1-1-23,34.7044107,135.4975381,,,,,,,,070-3398-5439,06-6376-5668
日本調剤学芸大学駅前薬局,152-0004,東京都目黒区鷹番3-8-4　岩本ﾋﾞﾙ１階,35.6295705,139.685511,,,,,,,,03-6412-7123,03-6412-7124
カワチ薬局はるひ野店,215-0036,神奈川県川崎市麻生区はるひ野4-2-1,35.6171904,139.4641103,,,,,,,,044-981-6090,044-981-6091
薬樹薬局新御徒町,111-0041,東京都台東区元浅草3-9-2　1F,35.707171,139.7858913,,,,,,,,03-5830-2784,03-5830-2785
ココカラファイン薬局国分寺駅前通り店,185-0012,東京都国分寺市本町2-10-9　島田ﾋﾞﾙ1F,35.7015074,139.4811852,,,,,,,,042-312-4634,042-312-4657
中川薬局三鷹店,181-0015,東京都三鷹市大沢1-17-19,35.6720893,139.5388692,,,,,,,,0422-30-3741,0422-30-3742
クオール薬局白岡店,349-0215,埼玉県白岡市千駄野1340-5,36.0161223,139.6692035,,,,,,,,0480-93-1161,0480-93-1163
ココカラファイン薬局狛江店,201-0014,東京都狛江市東和泉1-19-2　ｴｽﾎﾟﾜｰﾙM1F,35.6319771,139.5780767,,,,,,,,03-6913-3580,03-6913-3580
V・drug中旭が丘薬局,510-0212,三重県鈴鹿市中旭が丘1-11-18,34.8493238,136.5705155,,,,,,,,059-373-6202,059-373-6203
ミカド薬局本店,166-0002,東京都杉並区高円寺北3-22-15,35.705975,139.6494782,,,,,,,,03-3338-0817,03-3338-0819
ウエルシア薬局神戸岡本店*,658-0072,兵庫県神戸市東灘区岡本1-3-20,34.726655,135.275387,,,,,,,,078-414-6337,078-414-6353
ドラッグセイムスゆりまち袖ケ浦駅前モール店,299-0269,千葉県袖ケ浦市袖ケ浦駅前1-39-10,35.4326948,139.9544198,,,,,,,,0438-38-4805,0438-38-4806
調剤薬局マツモトキヨシもりのみやキューズモール店,540-0003,大阪府大阪市中央区森ノ宮中央2-1-70,34.6808908,135.5306511,,,,,,,,06-4790-7677,06-6946-1333
日本調剤MMパーク薬局,220-0012,神奈川県横浜市西区みなとみらい3-6-3　ＭＭﾊﾟｰｸﾋﾞﾙ　1Ｆ,35.4585974,139.6325818,,,,,,,,045-227-3777,045-641-2353
ウエルシア薬局藤沢石川店,252-0815,神奈川県藤沢市石川6-21-3,35.3887993,139.4480353,,,,,,,,0466-86-0073,0466-86-0074
調剤薬局ツルハドラッグ磯部店*,252-0327,神奈川県相模原市南区磯部1407-1,35.5091103,139.3858637,,,,,,,,046-259-1030,046-259-1030
薬局マツモトキヨシ浦安東野店,279-0042,千葉県浦安市東野1-1-43,35.6524223,139.9007578,,,,,,,,047-350-0779,047-350-0779
スギ薬局サンシ生桑店,512-0911,三重県四日市市生桑町字榎下167-1　ｽｰﾊﾟｰｻﾝｼ生桑店内,34.9878551,136.5999176,,,,,,,,059-334-8771,059-333-9051
毎日薬局東店,289-2141,千葉県匝瑳市八日市場ハ791-11,35.707681,140.5621671,,,,,,,,0479-72-1290,0479-72-1291
日本メディカルシステム調剤薬局葛西駅前店,134-0083,東京都江戸川区中葛西5-34-8,35.6632187,139.8720207,,,,,,,,03-6808-8404,03-6808-8405
杏林堂薬局小豆餅店,433-8113,静岡県浜松市中央区小豆餅4-17-15,34.7545843,137.7315464,,,,,,,,053-438-3101,053-438-3109
みずき薬局,180-0006,東京都武蔵野市中町2-23-1,35.7062632,139.5664413,,,,,,,,0422-59-1050,0422-59-1077
やまざき薬局,278-0022,千葉県野田市1850-1-102梅郷ﾒﾃﾞｨｶﾙﾌﾟﾗｻﾞ1F,35.9291523,139.8905993,,,,,,,,04-7126-6300,04-7126-6350
ウエルシア薬局幸手東店,340-0114,埼玉県幸手市東4-8-2,36.0768275,139.7253095,,,,,,,,048-040-3674,048-040-3675
根津調剤薬局,113-0031,東京都文京区根津1-4-4　根津ﾌｪﾆｯｸｽﾋﾞﾙ1F,35.7182279,139.7646073,,,,,,,,03-5842-1499,03-5842-1494
ユウアイ薬局早稲田店,162-0045,東京都新宿区馬場下町62-13-1F,35.706464,139.7193614,,,,,,,,03-5287-1042,03-5287-1043
あおぞら薬局根津店,113-0031,東京都文京区根津2-37-4　ｸﾞﾗﾝﾄﾞﾒｿﾞﾝ根津102,35.720953,139.762498,,,,,,,,03-5834-2015,03-5834-2016
ウエルシア薬局葛飾奥戸店,124-0022,東京都葛飾区奥戸5-5-1,35.7333853,139.8650435,,,,,,,,03-5672-4780,03-5672-4783
日本調剤八王子南口薬局,192-0904,東京都八王子市子安町1-1-3　南口第二ﾋﾞﾙ1F,35.6542611,139.3396635,,,,,,,,042-649-8833,042-649-8834
ウエルシア薬局三芳藤久保店,354-0041,埼玉県入間郡三芳町大字藤久保7225,35.839446,139.5295187,,,,,,,,049-259-7820,049-259-7821
イオン薬局イオンスタイル富士宮,418-0032,静岡県富士宮市浅間町1-8,35.2214079,138.6124284,,,,,,,,0544-25-5929,0544-25-5090
イオン薬局銚子店,288-0815,千葉県銚子市三崎町2-2660-1,35.711744,140.7866039,,,,,,,,0479-20-0128,"0120-078-700
0479-20-0129"
日本調剤東川口戸塚薬局,333-0801,埼玉県川口市東川口3-1-15　ｺﾝﾌｫﾙﾄ･東川口1F,35.8771369,139.745183,,,,,,,,048-290-3175,048-290-3176
スギ薬局岡本店,658-0072,兵庫県神戸市東灘区岡本1-11-36　ﾕﾆﾊｲﾑ岡本1F,34.7283778,135.2758902,,,,,,,,070-3272-6940,078-452-5780
スギ薬局練馬豊玉店,176-0013,東京都練馬区豊玉中3-12-11　東武ｽﾄｱ練馬豊玉店2F,35.7320582,139.654904,,,,,,,,080-4850-3065,03-3992-5970
かもめ薬局綱島店,223-0053,神奈川県横浜市港北区綱島西2-7-2,35.5368156,139.6322784,,,,,,,,045-543-9777,045-543-0004
調剤薬局日本メディカルシステム宮崎台店,216-0033,神奈川県川崎市宮前区宮崎1-8-21　宮崎台南ｼﾃｨﾊｳｽ101,35.5864431,139.5909949,,,,,,,,044-789-5985,044-789-5986
クリエイトSD横浜今宿店薬局*,241-0031,神奈川県横浜市旭区今宿西町474-1,35.4829461,139.5305608,,,,,,,,045-958-2861,045-958-2862
田町駅前薬局,108-0023,東京都港区芝浦3-1-32　なぎさﾃﾗｽ108-B,35.644464,139.748707,,,,,,,,03-3457-7700,03-3457-4400
ウエルシア市原光風台店,290-0255,千葉県市原市光風台2-470,35.4458264,140.1138848,,,,,,,,0436-20-5370,0436-20-5371
ウエルシア柏光ケ丘麗澤大学前店,277-0062,千葉県柏市光ケ丘団地1-2,35.8308294,139.9559868,,,,,,,,04-7186-7605,04-7186-7606
キョーワ薬局栄生店,451-0052,愛知県名古屋市西区栄生2-7-5　1F,35.1850758,136.8729043,,,,,,,,052-414-6616,052-414-6617
ウエルシア薬局さいたま原山店,336-0931,埼玉県さいたま市緑区原山1-28-28,35.866016,139.6738123,,,,,,,,048-813-1007,048-813-1008
薬局トモズ関東労災病院前店,211-0021,神奈川県川崎市中原区木月住吉町3-17,35.5670756,139.6562295,,,,,,,,044-411-1095,044-411-1402
クオール薬局幸手西口店,340-0156,埼玉県幸手市南3-16-15,36.0741713,139.7113796,,,,,,,,0480-40-3180,0480-40-3181
東洋堂稲垣薬局小金井店,184-0004,東京都小金井市本町2-19-21,35.7055012,139.5089214,,,,,,,,042-385-8367,042-385-8367
クリエイトSD横浜保土ヶ谷橋店*,240-0021,神奈川県横浜市保土ケ谷区保土ケ谷町1-5-1,35.4445722,139.5961615,,,,,,,,045-730-6371,045-730-6372
サエラ薬局戸田公園店,335-0023,埼玉県戸田市本町4-16-17　ﾃｰﾜｲﾋﾞﾙ1F,35.8079733,139.6771378,,,,,,,,048-420-9135,048-420-9136
ホーム薬局,310-0847,茨城県水戸市米沢町98-10,36.3363145,140.4591478,,,,,,,,029-304-0161,029-246-1623
日本調剤川崎幸薬局,212-0014,神奈川県川崎市幸区大宮町5-6　ｺ・ｵﾘﾅ・ﾋﾞﾙ1F,35.5314133,139.6935432,,,,,,,,044-280-8920,044-280-8921
伊東薬局,111-0051,東京都台東区蔵前4-34-9,35.7060879,139.7896579,,,,,,,,03-3851-9618,03-3865-0533
薬局トモズ小手指店,359-1141,埼玉県所沢市小手指町3-22-1　1F,35.7997431,139.4377898,,,,,,,,04-2947-2822,04-2938-1532
六軒町薬局,350-0041,埼玉県川越市六軒町1-14-2,35.9181583,139.478048,,,,,,,,049-227-8155,049-227-8152
りおん薬局本店,174-0052,東京都板橋区蓮沼町24-14,35.7694708,139.7033232,,,,,,,,03-6279-8164,03-6279-8165
くろしお薬局十市店,783-0086,高知県南国市緑ケ丘2-1714,33.5334568,133.6100352,,,,,,,,088-865-6462,088-865-6627
ココカラファイン薬局新浦安店,279-0012,千葉県浦安市入船1-5-1-2F,35.64903,139.9130659,,,,,,,,047-381-2615,047-381-2795
赤羽調剤薬局,115-0045,東京都北区赤羽2-4-14,35.7792732,139.7248224,,,,,,,,03-3901-5179,03-3903-6467
マロン薬局みなみ野店,192-0917,東京都八王子市西片倉31-3　みなみ野ﾒﾃﾞｨｽﾝﾋﾞﾙ1F,35.6462102,139.3366952,,,,,,,,042-637-2385,042-637-2386
ドラッグイレブンバークレズ浦添店,901-2104,沖縄県浦添市当山2－2－2－2号,26.252094,127.7371768,,,,,,,,098-870-4011,098-870-4014
ウエルシア薬局川口北園店,333-0862,埼玉県川口市北園町1-10,35.8530905,139.7039714,,,,,,,,048-263-4913,048-263-4911
マツモトキヨシ印旛日本医大駅前店,270-1608,千葉県印西市舞姫1-3-5,35.7843525,140.2021623,,,,,,,,0476-80-3506,0476-80-3506
薬局106,981-4231,宮城県加美郡加美町町裏155-3,38.5675364,140.8597182,,,,,,,,0229-63-5806,0229-63-3767
くすのき薬局長津田駅前店,226-0027,神奈川県横浜市緑区長津田4-5-4,35.5328732,139.4941766,,,,,,,,045-989-6622,045-989-6621
ウエルシア薬局高岡戸出店,939-1104,富山県高岡市戸出町4-11-5,36.6786301,136.9758998,,,,,,,,0766-63-1971,0766-63-1972
日本調剤狭山ヶ丘薬局,359-1106,埼玉県所沢市東狭山ヶ丘4-2692-1,35.810792,139.4129294,,,,,,,,04-2936-7987,04-2936-7988
イオン薬局大宮店,331-0825,埼玉県さいたま市北区櫛引町2-574-1　ｲｵﾝ大宮店1F,35.9234686,139.6095052,,,,,,,,048-662-6791,048-662-6792
日本調剤築地薬局,104-0045,東京都中央区築地4-6-6　1･2F,35.6660822,139.7695709,,,,,,,,03-6226-4025,03-6226-4026
薬局日本メディカルシステム北堀江店,550-0014,大阪府大阪市西区北堀江2-1-11　久我ﾋﾞﾙ北館1F,34.6748786,135.4928359,,,,,,,,06-4301-7177,06-4301-7188
ウエルシア薬局東松山六軒町店,355-0024,埼玉県東松山市六軒町18-8,36.0320289,139.4178831,,,,,,,,0493-21-5052,0493-21-5051
キウチ薬局イオンタウン成田富里店,286-0025,千葉県成田市東町133,35.7787603,140.3236129,,,,,,,,0476-85-6111,0476-85-6113
イオン薬局鳥取店,680-0847,鳥取県鳥取市天神町1　ｲｵﾝ鳥取店1F,35.4934877,134.2219813,,,,,,,,0857-21-3029,0857-21-3154
オレンジ薬局池袋西口店,171-0021,東京都豊島区西池袋1-16-10,35.7307728,139.7092991,,,,,,,,03-6912-6180,03-6912-6175
かまくら薬局,341-0035,埼玉県三郷市鷹野4-514-2,35.8001891,139.8805254,,,,,,,,048-948-1751,048-948-1752
なの花薬局八王子みなみ野店,192-0918,東京都八王子市兵衛1-25-5　ｿﾚｲﾕ店舗C,35.6312603,139.3324457,,,,,,,,042-638-0733,042-638-0734
日本調剤登別薬局,059-0464,北海道登別市登別東町3-10-25,42.4560809,141.179785,,,,,,,,0144-50-6821,0144-50-6822
紫山堂東戸塚店,244-0801,神奈川県横浜市戸塚区品濃町51-1　南の街4-108,35.4287022,139.5575586,,,,,,,,045-821-9526,045-821-8030
クリエイト薬局川崎宮前区役所前店,216-0005,神奈川県川崎市宮前区土橋7-1-3　NDY1F,35.5893583,139.5773607,,,,,,,,044-870-3260,044-870-3261
薬局マツモトキヨシベルトーレ金町店,125-0042,東京都葛飾区金町6-5-1　ﾍﾞﾙﾄｰﾚ金町1F,35.7686588,139.8710863,,,,,,,,03-5876-9682,03-5876-9682
ココカラファイン薬局荻窪天沼店,167-0032,東京都杉並区天沼3-3-4,35.7055557,139.6204107,,,,,,,,03-5335-6466,03-5335-6465
たんぽぽ薬局亀有店,125-0061,東京都葛飾区亀有5-15-2　ｼﾙｸﾊｲﾂ1F,35.7660944,139.845904,,,,,,,,03-3269-9341,03-3629-9341
クリオネ川下薬局,003-0862,北海道札幌市白石区川下二条4-2-22,43.0482636,141.4455645,,,,,,,,011-879-2633,011-879-2639
日本調剤自治医大前薬局,329-0498,栃木県下野市薬師寺3311-1　立体駐車場棟1F,36.3994908,139.8601472,,,,,,,,0285-39-8913,0285-39-8914
アイセイ薬局三郷中央店,341-0038,埼玉県三郷市中央1-2-1　ｻﾞ・ﾗｲｵﾝｽﾞ三郷中央1F,35.8248907,139.878298,,,,,,,,048-949-1011,048-949-1013
桜上水調剤薬局,156-0045,東京都世田谷区桜上水5-30-7,35.6681594,139.632563,,,,,,,,03-5374-5568,03-5374-5568
ウエルシア薬局赤羽台店,115-0053,東京都北区赤羽台1-5-18,35.7780772,139.7146901,,,,,,,,03-5963-5062,03-5963-5068
水元三丁目薬局,125-0032,東京都葛飾区水元3-8-13,35.782832,139.8629859,,,,,,,,03-5660-7344,03-5660-7343
東町調剤薬局,863-0033,熊本県天草市東町85,32.450034,130.20039,,,,,,,,0969-24-3731,0969-24-3615
日本調剤石巻薬局,986-0813,宮城県石巻市駅前北通り1-14-29,38.4382566,141.3073705,,,,,,,,0225-92-0173,0225-92-0174
イオン薬局毛呂山店,350-0436,埼玉県入間郡毛呂山町川角58,35.94674,139.3302386,,,,,,,,049-276-3706,049-276-3707
日本調剤目白駅前薬局,171-0031,東京都豊島区目白3-4-12,35.7218087,139.7058863,,,,,,,,03-6908-0233,03-6908-0234
